Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,pH
30.14,58.89,38.57,Red,Cotton,24,2,11,17-17-17,5.68
20.12,67.72,45.29,Red,Tobacco,1,8,25,20-20,5.76
38.78,41.62,44.37,Sandy,Millets,10,4,15,20-20,7.2
27.32,57.01,49.45,Black,Tobacco,24,30,28,20-20,7.38
21.54,49.23,47.5,Loamy,Tobacco,13,13,10,17-17-17,7.1
31.86,69.82,61.87,Loamy,Paddy,15,12,16,20-20,5.52
29.82,68.28,35.11,Clayey,Pulses,5,0,18,17-17-17,7.24
26.06,57.91,37.32,Red,Cotton,4,23,7,17-17-17,7.25
18.21,41.48,44.96,Black,Wheat,21,9,14,20-20,7.39
39.54,47.78,35.75,Sandy,Cotton,11,0,19,20-20,7.49
29.66,56.53,28.19,Loamy,Cotton,14,4,23,20-20,6.39
32.38,74.83,51.77,Loamy,Sugarcane,11,9,26,20-20,5.99
32.8,74.12,65.09,Black,Paddy,0,13,14,Urea,6.99
25.07,64.16,65.96,Loamy,Paddy,24,9,15,20-20,5.58
34.28,58.26,39.59,Black,Cotton,5,10,10,17-17-17,6.43
38.26,49.01,35.1,Red,Cotton,8,10,3,17-17-17,7.48
22.24,56.16,53.81,Red,Pulses,5,3,34,20-20,6.04
35.09,68.39,46.83,Black,Sugarcane,17,15,16,17-17-17,6.51
22.97,59.53,41.18,Loamy,Pulses,11,6,29,20-20,6.61
27.43,73.78,26.55,Sandy,Maize,31,15,1,10-26-26,7.48
24.02,62.28,54.08,Clayey,Pulses,0,4,15,17-17-17,6.78
31.7,59.77,45.18,Sandy,Cotton,16,8,17,20-20,5.71
21.13,70.61,51.98,Sandy,Tobacco,1,5,5,17-17-17,6.09
15.61,53.61,25.53,Black,Wheat,36,19,15,17-17-17,7.48
29.64,65.42,35.98,Clayey,Oil seeds,4,7,21,20-20,5.81
15.85,61.79,33.43,Sandy,Wheat,20,4,10,17-17-17,5.9
16.15,59.93,26.31,Sandy,Wheat,31,10,5,17-17-17,7.06
18.95,53.73,53.42,Loamy,Maize,27,13,6,17-17-17,6.41
33.56,80.53,67.96,Loamy,Sugarcane,27,9,6,14-35-14,6.92
27.16,78.5,50.8,Sandy,Paddy,20,6,21,20-20,7.13
19.86,74.57,42.83,Sandy,Maize,18,14,15,17-17-17,5.99
26.49,73.54,37.9,Clayey,Tobacco,14,29,7,17-17-17,5.68
34.77,80.92,69.02,Loamy,Paddy,13,14,17,20-20,6.84
27.39,57.29,25.58,Clayey,Pulses,11,4,9,17-17-17,6.98
26.82,44.68,46.73,Sandy,Barley,14,0,21,20-20,5.86
24.87,58.93,48.58,Black,Ground Nuts,7,16,13,17-17-17,5.91
30.51,67.31,67.84,Loamy,Paddy,4,9,9,17-17-17,6.6
36.68,45.04,26.21,Black,Millets,9,13,16,20-20,6.77
38.37,46.95,37.27,Clayey,Millets,12,13,2,17-17-17,5.73
22.13,61.64,41.26,Loamy,Oil seeds,10,5,29,20-20,7.21
30.87,56.78,54.67,Clayey,Tobacco,26,11,13,17-17-17,6.21
28.15,68.34,27.02,Loamy,Ground Nuts,8,11,25,17-17-17,6.63
26.38,52.9,47.61,Loamy,Barley,25,3,17,17-17-17,7.45
31.67,63.22,45.37,Black,Ground Nuts,8,9,14,17-17-17,6.28
26.05,74.88,58.41,Loamy,Maize,8,8,14,17-17-17,6.94
24.88,69.32,48.28,Red,Pulses,9,5,11,17-17-17,5.82
25.3,53.57,40.91,Black,Ground Nuts,3,7,27,20-20,7.32
25.93,65.91,69.55,Sandy,Paddy,29,1,0,10-26-26,6.98
30.1,56.11,32.81,Black,Ground Nuts,7,12,0,14-35-14,6.28
25.77,71.61,53.7,Red,Maize,18,21,4,17-17-17,6.38
18.6,77.13,43.19,Clayey,Maize,2,4,13,28-28,7.33
27.11,46.65,37.22,Red,Pulses,5,9,0,14-35-14,6.95
20.26,52.9,54.23,Red,Pulses,3,4,16,17-17-17,6.53
31.57,52.37,22.13,Sandy,Oil seeds,7,11,11,17-17-17,7.08
29.74,51.03,27.87,Sandy,Ground Nuts,16,11,27,17-17-17,6.49
22.8,79.98,68.58,Sandy,Paddy,13,18,13,17-17-17,6.09
30.66,63.88,24.15,Sandy,Millets,0,11,14,20-20,6.74
23.31,65.03,41.62,Red,Tobacco,16,17,24,20-20,5.84
39.52,51.05,38.21,Loamy,Millets,9,5,15,20-20,6.4
33.55,66.43,47.23,Red,Sugarcane,18,12,28,20-20,6.41
23.85,52.16,26.11,Loamy,Wheat,21,18,6,17-17-17,5.88
28.61,75.94,45.45,Loamy,Maize,13,8,27,20-20,5.52
32.14,62.16,66.05,Sandy,Sugarcane,18,10,8,17-17-17,5.76
33.8,56.73,38.01,Sandy,Millets,5,10,8,17-17-17,7.38
34.76,41.89,29.54,Red,Cotton,9,3,16,20-20,6.97
25.31,77.06,67.61,Clayey,Paddy,14,17,6,17-17-17,7.26
34.91,62.24,32.86,Clayey,Ground Nuts,11,14,33,20-20,5.54
28.0,42.28,45.59,Sandy,Barley,21,3,11,17-17-17,6.83
21.52,61.07,55.47,Loamy,Maize,28,10,10,17-17-17,5.92
25.29,50.26,45.76,Clayey,Pulses,7,0,8,17-17-17,7.32
24.94,70.02,25.67,Clayey,Ground Nuts,12,7,24,17-17-17,6.63
20.67,62.98,24.66,Black,Barley,23,1,18,17-17-17,7.2
30.48,72.11,28.38,Clayey,Pulses,3,6,13,17-17-17,6.25
17.17,63.22,29.36,Red,Wheat,15,0,10,17-17-17,6.74
34.28,42.53,22.19,Red,Millets,13,5,10,17-17-17,7.39
27.21,54.43,23.33,Black,Wheat,26,10,12,17-17-17,7.04
25.91,79.86,68.62,Loamy,Paddy,22,16,18,20-20,5.99
25.29,64.48,22.91,Black,Cotton,19,18,5,17-17-17,5.66
25.02,75.85,62.76,Clayey,Paddy,36,14,3,17-17-17,6.81
30.34,56.1,36.12,Black,Oil seeds,9,18,14,17-17-17,5.72
19.79,68.1,55.95,Sandy,Maize,38,16,14,17-17-17,5.78
34.33,82.45,61.87,Clayey,Sugarcane,0,25,11,17-17-17,7.04
24.94,47.86,26.41,Red,Oil seeds,9,14,2,14-35-14,6.93
35.12,79.53,65.44,Sandy,Sugarcane,23,8,25,17-17-17,7.2
19.77,55.68,52.24,Loamy,Maize,26,21,21,20-20,7.39
32.69,53.47,46.83,Sandy,Oil seeds,4,9,13,17-17-17,7.1
27.0,55.31,32.69,Black,Ground Nuts,13,3,11,17-17-17,6.56
18.59,67.09,32.94,Loamy,Wheat,41,21,9,17-17-17,7.32
34.08,78.96,61.04,Red,Paddy,6,7,7,17-17-17,5.69
20.98,55.67,28.19,Sandy,Pulses,8,5,14,17-17-17,6.61
25.42,66.07,47.61,Clayey,Ground Nuts,7,20,13,17-17-17,6.59
20.18,56.38,44.55,Loamy,Maize,22,16,13,17-17-17,7.39
32.41,60.87,34.75,Loamy,Oil seeds,8,5,22,20-20,6.07
27.76,73.69,60.48,Loamy,Sugarcane,16,17,16,17-17-17,6.7
33.96,66.37,60.85,Black,Paddy,18,6,4,17-17-17,7.12
28.26,58.81,34.59,Sandy,Oil seeds,11,7,8,17-17-17,7.14
25.47,64.91,37.39,Loamy,Pulses,3,6,26,17-17-17,6.27
30.99,59.59,25.58,Sandy,Cotton,4,6,20,20-20,7.17
33.17,49.13,21.77,Loamy,Oil seeds,13,10,25,20-20,6.39
26.96,57.15,45.28,Clayey,Wheat,25,15,14,17-17-17,7.17
36.99,45.54,23.32,Sandy,Cotton,15,10,8,17-17-17,5.53
16.66,60.1,47.08,Clayey,Barley,2,14,22,20-20,7.44
25.31,52.45,24.13,Loamy,Oil seeds,3,5,11,17-17-17,7.5
28.1,84.39,54.95,Clayey,Paddy,22,19,7,17-17-17,6.91
25.89,73.65,52.79,Red,Paddy,10,21,13,17-17-17,7.13
34.52,48.54,44.2,Sandy,Cotton,11,10,13,17-17-17,6.77
18.0,44.19,43.21,Clayey,Wheat,25,3,6,17-17-17,7.12
26.33,58.84,43.67,Black,Barley,9,1,15,17-17-17,6.35
38.14,54.81,23.14,Clayey,Millets,0,2,20,20-20,7.04
23.15,68.06,52.66,Sandy,Pulses,2,7,15,17-17-17,6.38
24.33,61.89,54.54,Clayey,Tobacco,35,8,12,17-17-17,6.95
30.0,63.33,49.3,Black,Pulses,6,3,21,17-17-17,5.85
27.39,54.69,35.82,Sandy,Tobacco,16,16,24,20-20,6.51
33.46,67.77,26.76,Black,Ground Nuts,5,15,17,17-17-17,5.9
34.17,40.98,42.97,Sandy,Cotton,13,14,6,17-17-17,6.62
23.84,65.54,42.79,Red,Tobacco,16,1,25,20-20,6.81
28.74,54.24,30.37,Red,Tobacco,8,10,28,20-20,6.96
22.15,74.53,28.4,Sandy,Maize,29,29,17,17-17-17,6.84
25.9,56.71,29.54,Loamy,Maize,22,29,11,17-17-17,5.78
32.78,53.35,26.12,Loamy,Oil seeds,11,9,25,20-20,6.55
18.75,72.93,25.63,Clayey,Pulses,8,7,22,17-17-17,5.52
29.66,65.7,36.55,Red,Ground Nuts,5,18,25,17-17-17,5.79
22.44,72.97,68.72,Sandy,Paddy,11,6,13,20-20,6.01
24.13,42.97,43.92,Loamy,Wheat,35,12,7,17-17-17,7.3
38.94,41.86,27.38,Loamy,Millets,4,6,24,20-20,7.07
26.76,51.86,32.92,Clayey,Barley,14,9,16,17-17-17,6.64
33.12,49.48,28.54,Loamy,Tobacco,4,10,7,17-17-17,5.65
27.94,66.06,46.85,Loamy,Wheat,13,15,7,17-17-17,7.16
27.04,54.0,42.19,Sandy,Oil seeds,15,9,23,20-20,5.74
28.97,59.82,43.18,Red,Cotton,19,17,7,17-17-17,6.07
29.76,77.22,53.8,Clayey,Sugarcane,5,7,3,14-35-14,5.54
25.14,41.37,48.48,Sandy,Cotton,7,11,12,17-17-17,7.0
25.95,50.95,22.71,Sandy,Cotton,9,9,0,17-17-17,6.22
29.6,68.32,57.79,Red,Paddy,35,19,8,17-17-17,6.38
33.71,75.54,41.1,Loamy,Maize,11,11,0,17-17-17,6.14
31.95,58.21,47.23,Sandy,Cotton,16,20,13,17-17-17,7.16
25.37,69.14,33.67,Black,Barley,9,5,19,20-20,7.49
25.69,65.46,54.59,Black,Maize,36,16,13,17-17-17,7.38
33.95,72.67,62.76,Loamy,Paddy,24,14,24,20-20,6.78
35.31,61.43,68.55,Black,Sugarcane,0,4,31,20-20,7.19
30.48,53.12,31.37,Clayey,Oil seeds,1,6,5,17-17-17,6.44
35.96,80.62,66.76,Sandy,Sugarcane,23,18,22,17-17-17,6.39
26.86,81.49,62.48,Sandy,Paddy,5,6,9,17-17-17,6.75
33.21,74.31,64.79,Loamy,Sugarcane,12,7,9,17-17-17,6.1
24.07,74.6,54.02,Loamy,Ground Nuts,12,5,24,17-17-17,6.82
30.74,75.81,36.15,Sandy,Maize,22,10,22,20-20,7.33
29.69,54.68,34.69,Clayey,Ground Nuts,16,7,29,20-20,6.8
34.9,70.34,56.88,Red,Maize,7,21,12,17-17-17,7.18
27.03,47.08,47.2,Clayey,Ground Nuts,12,1,18,17-17-17,6.34
27.49,69.35,63.4,Loamy,Paddy,25,19,12,17-17-17,6.0
23.87,75.27,60.18,Loamy,Paddy,0,6,12,28-28,7.4
23.4,58.62,26.41,Loamy,Maize,23,17,19,17-17-17,5.71
21.69,63.13,40.81,Loamy,Pulses,7,2,9,17-17-17,7.38
18.76,52.06,34.87,Sandy,Barley,16,6,4,17-17-17,6.84
16.44,62.69,27.2,Loamy,Wheat,33,19,16,17-17-17,6.24
29.02,65.76,33.38,Clayey,Barley,18,22,10,17-17-17,6.92
27.57,50.12,32.69,Loamy,Barley,13,21,13,17-17-17,5.52
18.65,54.88,32.33,Clayey,Wheat,0,11,23,Urea,7.08
31.76,61.35,55.8,Sandy,Sugarcane,19,20,29,20-20,6.17
30.32,60.56,43.42,Sandy,Pulses,5,4,4,14-35-14,6.01
36.82,58.48,38.8,Black,Cotton,2,3,28,20-20,7.29
37.4,55.27,35.47,Sandy,Millets,12,8,14,17-17-17,5.78
30.67,54.71,34.39,Loamy,Tobacco,9,13,0,17-17-17,6.53
21.58,67.26,30.09,Red,Maize,13,12,20,20-20,5.87
23.23,49.95,25.24,Black,Barley,26,18,10,17-17-17,5.78
31.89,80.9,56.23,Sandy,Paddy,6,10,0,17-17-17,6.44
19.83,65.25,27.53,Loamy,Pulses,9,9,28,20-20,5.62
34.27,73.63,49.02,Black,Maize,8,15,0,17-17-17,7.01
32.5,76.89,44.82,Clayey,Sugarcane,25,10,31,20-20,6.63
24.01,60.87,39.72,Loamy,Pulses,5,9,17,17-17-17,7.37
20.0,65.68,30.28,Red,Maize,38,21,18,17-17-17,6.41
22.12,59.02,36.55,Clayey,Wheat,21,24,13,17-17-17,6.62
34.97,65.86,31.22,Clayey,Cotton,5,20,19,20-20,6.88
32.17,69.56,36.76,Sandy,Ground Nuts,12,10,10,17-17-17,6.81
27.22,60.94,45.54,Red,Barley,18,5,12,17-17-17,6.57
28.44,60.68,35.89,Clayey,Cotton,8,12,20,20-20,5.7
37.69,68.09,22.23,Sandy,Cotton,20,18,21,20-20,5.92
26.88,82.44,67.52,Clayey,Paddy,25,10,3,17-17-17,6.12
27.01,75.69,54.64,Black,Sugarcane,12,22,17,17-17-17,7.22
32.48,47.39,45.43,Clayey,Tobacco,26,13,15,17-17-17,5.73
30.87,45.89,28.93,Black,Tobacco,17,16,0,14-35-14,6.32
31.05,60.47,32.23,Clayey,Ground Nuts,14,6,11,17-17-17,6.01
22.92,56.59,43.01,Black,Oil seeds,11,8,12,17-17-17,6.64
34.34,47.29,40.72,Clayey,Oil seeds,8,22,22,20-20,6.55
32.02,62.7,53.22,Black,Paddy,26,15,14,17-17-17,6.83
20.05,54.54,51.96,Black,Pulses,3,0,20,17-17-17,6.2
31.97,65.39,29.19,Clayey,Oil seeds,10,8,11,17-17-17,6.81
22.39,69.13,56.92,Loamy,Maize,32,0,12,10-26-26,7.28
20.65,60.57,51.94,Sandy,Maize,31,19,21,17-17-17,6.12
33.43,61.68,28.27,Red,Millets,1,8,8,17-17-17,5.9
30.77,68.61,61.56,Clayey,Paddy,24,8,14,20-20,7.21
23.02,68.83,27.02,Red,Tobacco,30,7,24,20-20,6.15
26.29,43.8,24.88,Loamy,Cotton,20,15,10,17-17-17,7.14
22.3,66.18,53.29,Red,Pulses,9,7,6,14-35-14,6.4
19.12,46.22,34.67,Sandy,Barley,9,15,23,20-20,6.51
31.94,72.27,39.98,Black,Tobacco,3,16,23,20-20,5.58
22.22,62.24,59.99,Red,Paddy,18,18,15,20-20,6.18
30.05,64.13,31.88,Loamy,Millets,17,14,10,17-17-17,7.36
18.43,60.63,46.33,Black,Pulses,6,3,18,17-17-17,5.89
28.55,47.56,44.33,Loamy,Oil seeds,6,5,15,17-17-17,7.11
25.42,81.74,65.5,Sandy,Sugarcane,11,18,27,20-20,5.81
27.29,43.96,42.18,Clayey,Cotton,18,14,13,17-17-17,5.94
19.81,63.92,27.76,Sandy,Maize,21,9,22,20-20,7.36
24.64,73.0,51.15,Clayey,Pulses,7,7,22,17-17-17,7.06
34.7,45.93,35.1,Clayey,Cotton,13,13,7,17-17-17,5.75
33.78,69.29,44.79,Loamy,Oil seeds,11,8,4,17-17-17,6.51
34.69,51.33,29.4,Black,Oil seeds,12,13,14,17-17-17,5.97
25.91,61.26,46.41,Red,Barley,18,15,12,17-17-17,7.03
31.57,57.5,49.31,Clayey,Oil seeds,7,7,13,17-17-17,6.42
24.62,68.93,21.39,Sandy,Wheat,20,8,12,17-17-17,6.73
27.16,49.59,33.31,Clayey,Cotton,14,12,12,17-17-17,6.38
16.12,41.0,20.12,Sandy,Wheat,40,14,5,17-17-17,7.38
26.23,50.45,49.02,Red,Cotton,4,8,0,17-17-17,5.89
29.85,44.74,41.93,Loamy,Millets,15,9,12,17-17-17,5.85
20.1,68.98,43.37,Sandy,Barley,19,8,19,17-17-17,6.14
28.7,60.24,37.68,Black,Tobacco,12,17,17,17-17-17,6.35
34.25,67.52,51.19,Red,Sugarcane,14,0,9,17-17-17,6.2
26.01,66.45,21.19,Red,Wheat,5,12,17,Urea,7.05
27.13,68.19,26.36,Red,Tobacco,39,25,30,20-20,6.19
15.27,52.39,29.91,Sandy,Wheat,0,14,5,Urea,6.64
27.89,62.96,55.18,Loamy,Paddy,32,8,4,17-17-17,6.62
30.46,52.82,20.8,Loamy,Oil seeds,12,13,8,17-17-17,6.91
25.83,56.18,36.76,Sandy,Ground Nuts,10,7,17,17-17-17,6.5
21.1,68.53,48.13,Loamy,Oil seeds,10,11,25,20-20,5.92
15.45,62.24,23.6,Loamy,Wheat,19,2,5,17-17-17,7.08
25.7,55.97,35.87,Loamy,Pulses,4,6,4,14-35-14,6.77
31.73,58.61,33.3,Black,Millets,12,2,19,20-20,7.23
33.93,47.22,43.09,Black,Ground Nuts,9,0,6,10-26-26,6.68
24.03,73.68,51.12,Clayey,Tobacco,25,17,19,17-17-17,6.71
28.57,80.32,49.41,Sandy,Sugarcane,18,7,3,14-35-14,7.23
33.73,55.59,26.17,Black,Maize,39,27,2,14-35-14,6.75
37.39,49.96,40.47,Clayey,Cotton,13,19,11,17-17-17,6.78
23.31,61.95,32.19,Loamy,Ground Nuts,2,16,21,17-17-17,7.05
30.47,44.06,20.23,Red,Millets,6,10,7,17-17-17,6.6
29.25,76.86,29.14,Clayey,Maize,27,26,12,17-17-17,6.95
29.28,70.13,44.07,Black,Sugarcane,21,21,2,14-35-14,6.59
22.58,62.57,31.52,Loamy,Oil seeds,7,12,14,17-17-17,6.63
18.98,55.62,25.15,Red,Pulses,5,4,13,17-17-17,5.87
31.06,69.65,45.53,Black,Ground Nuts,15,6,18,17-17-17,5.67
39.76,40.41,38.71,Sandy,Millets,4,14,23,20-20,5.58
19.32,73.13,50.95,Loamy,Maize,27,29,16,17-17-17,6.28
21.47,51.72,38.32,Clayey,Tobacco,17,14,19,20-20,5.67
26.27,68.41,39.12,Sandy,Barley,20,12,6,17-17-17,5.95
31.84,45.42,43.63,Clayey,Tobacco,20,25,17,17-17-17,6.89
25.58,42.5,20.16,Black,Cotton,8,10,14,17-17-17,5.94
26.78,54.84,30.89,Sandy,Millets,10,14,13,17-17-17,6.32
39.33,67.9,28.25,Sandy,Cotton,14,15,18,20-20,5.62
38.36,62.42,35.91,Black,Cotton,6,13,7,17-17-17,7.48
26.64,48.73,21.16,Clayey,Barley,0,20,0,14-35-14,6.94
36.49,57.12,46.39,Red,Cotton,16,19,12,17-17-17,6.7
23.72,68.73,20.51,Sandy,Oil seeds,4,6,18,17-17-17,6.86
27.61,57.27,32.4,Black,Millets,17,4,6,17-17-17,5.9
37.6,41.36,31.2,Loamy,Millets,8,10,7,17-17-17,7.32
27.62,66.51,48.72,Clayey,Oil seeds,16,2,15,17-17-17,6.52
27.3,80.7,63.98,Loamy,Paddy,33,7,12,17-17-17,5.69
34.1,49.0,43.17,Sandy,Ground Nuts,5,0,6,17-17-17,7.03
31.31,47.1,45.99,Loamy,Pulses,9,6,17,17-17-17,5.73
23.52,52.04,43.87,Black,Pulses,5,8,23,17-17-17,6.96
20.35,57.17,48.83,Clayey,Maize,26,18,19,17-17-17,6.96
25.62,45.27,51.02,Loamy,Ground Nuts,12,12,24,17-17-17,6.29
28.87,48.04,36.38,Black,Tobacco,13,15,25,20-20,7.44
27.24,69.58,46.33,Clayey,Wheat,1,15,10,Urea,6.74
31.93,61.28,55.31,Black,Paddy,10,11,18,20-20,6.5
23.0,57.25,46.68,Black,Tobacco,17,22,11,17-17-17,5.58
20.09,45.89,51.03,Clayey,Tobacco,32,16,19,17-17-17,6.42
32.42,46.2,27.04,Clayey,Millets,7,11,12,17-17-17,5.95
21.05,61.09,53.65,Red,Pulses,10,3,26,17-17-17,6.92
28.04,67.18,40.91,Black,Ground Nuts,0,4,35,20-20,6.79
20.49,64.06,31.09,Loamy,Wheat,26,9,10,17-17-17,6.54
27.34,55.1,48.78,Red,Wheat,37,16,22,20-20,5.88
27.71,68.12,50.86,Loamy,Paddy,8,4,10,17-17-17,5.57
39.53,69.18,24.72,Black,Cotton,10,15,17,20-20,5.74
33.82,72.28,47.43,Red,Ground Nuts,0,5,15,17-17-17,5.6
24.99,54.28,38.9,Loamy,Tobacco,12,14,10,17-17-17,5.52
30.17,81.98,52.15,Sandy,Paddy,13,15,8,17-17-17,7.33
32.06,48.34,49.92,Clayey,Tobacco,21,26,23,20-20,6.58
22.32,54.66,29.87,Sandy,Pulses,1,12,0,14-35-14,5.78
39.42,41.84,32.46,Sandy,Millets,0,7,6,17-17-17,5.82
26.29,49.88,29.29,Sandy,Millets,7,4,18,20-20,6.57
27.17,66.44,57.67,Sandy,Maize,27,20,18,17-17-17,7.05
24.21,45.38,46.81,Clayey,Oil seeds,6,5,11,17-17-17,6.98
28.42,74.89,59.44,Loamy,Paddy,18,10,17,20-20,6.8
25.11,65.16,69.7,Clayey,Paddy,25,18,19,20-20,6.26
24.32,45.29,43.26,Loamy,Oil seeds,9,2,26,20-20,6.77
23.3,62.4,54.74,Sandy,Paddy,18,19,12,17-17-17,6.63
31.34,65.37,66.5,Clayey,Sugarcane,8,11,10,17-17-17,6.05
22.83,53.59,35.59,Clayey,Barley,8,20,16,17-17-17,6.1
34.63,48.28,47.0,Sandy,Ground Nuts,14,9,10,17-17-17,6.86
34.16,47.41,31.46,Clayey,Millets,1,8,17,20-20,6.85
23.38,75.8,52.01,Clayey,Maize,14,12,11,17-17-17,6.99
21.5,58.73,30.53,Loamy,Pulses,1,3,25,17-17-17,6.04
34.23,56.73,21.71,Sandy,Millets,12,14,1,17-17-17,7.09
34.38,62.0,49.91,Clayey,Maize,13,32,18,17-17-17,6.78
22.69,60.58,26.83,Sandy,Tobacco,14,0,32,20-20,5.62
22.72,52.71,42.89,Red,Wheat,24,2,7,17-17-17,5.9
21.0,52.48,49.7,Black,Wheat,23,21,7,17-17-17,6.69
20.84,78.89,58.03,Clayey,Maize,30,15,19,17-17-17,5.81
20.15,62.09,31.9,Loamy,Wheat,27,25,0,17-17-17,7.3
17.09,47.98,44.27,Sandy,Wheat,27,14,2,17-17-17,7.38
31.08,45.43,29.64,Loamy,Pulses,7,3,15,17-17-17,6.6
18.31,54.29,46.03,Sandy,Barley,19,3,18,17-17-17,5.55
29.46,51.48,31.2,Loamy,Cotton,18,12,19,20-20,6.09
28.33,54.76,42.96,Red,Millets,17,9,11,17-17-17,6.56
29.15,71.38,38.44,Black,Pulses,1,3,14,17-17-17,5.7
20.04,58.63,38.05,Red,Tobacco,0,0,17,28-28,6.84
24.36,62.86,49.66,Sandy,Oil seeds,11,19,20,17-17-17,7.35
15.05,50.61,32.14,Loamy,Barley,9,11,17,17-17-17,6.97
24.48,73.29,57.54,Clayey,Sugarcane,16,15,23,17-17-17,6.0
27.44,59.14,43.14,Clayey,Ground Nuts,5,7,24,17-17-17,6.45
27.07,62.87,50.1,Sandy,Paddy,25,15,6,17-17-17,5.68
33.64,71.73,63.46,Clayey,Paddy,7,15,13,20-20,6.42
23.47,52.82,47.61,Clayey,Maize,0,16,20,28-28,7.39
30.83,51.31,25.63,Black,Cotton,18,12,11,17-17-17,5.68
29.57,73.65,61.36,Sandy,Paddy,0,22,16,Urea,6.44
23.93,72.96,58.12,Loamy,Maize,10,17,13,17-17-17,6.08
18.77,55.02,28.57,Loamy,Maize,22,37,9,17-17-17,7.19
26.56,54.09,49.14,Sandy,Wheat,24,13,26,20-20,6.57
26.09,45.96,30.85,Black,Tobacco,19,16,15,17-17-17,7.02
21.96,64.12,53.02,Sandy,Maize,28,6,17,17-17-17,7.14
33.85,61.67,26.24,Red,Oil seeds,12,12,22,20-20,7.39
25.3,83.91,55.77,Red,Paddy,33,11,17,20-20,7.04
33.09,73.84,68.39,Loamy,Paddy,5,14,18,Urea,7.13
21.51,46.38,20.47,Red,Wheat,35,12,6,17-17-17,6.93
35.87,59.65,21.03,Black,Millets,10,7,15,20-20,5.62
32.16,67.71,52.07,Clayey,Paddy,18,5,3,17-17-17,7.14
35.89,46.85,30.9,Black,Millets,22,0,15,17-17-17,7.3
27.24,49.35,42.77,Red,Cotton,14,8,22,20-20,6.5
18.47,43.17,46.79,Sandy,Wheat,23,22,14,17-17-17,5.85
32.4,73.62,61.43,Clayey,Paddy,27,14,13,17-17-17,6.17
21.49,59.59,39.13,Black,Oil seeds,3,9,10,17-17-17,5.75
29.21,60.42,59.79,Sandy,Maize,24,8,28,20-20,7.12
22.61,71.34,49.78,Red,Tobacco,13,17,12,17-17-17,7.01
18.24,53.77,38.2,Black,Pulses,4,2,28,20-20,5.54
30.79,82.19,40.85,Sandy,Sugarcane,20,14,0,14-35-14,7.07
20.82,55.3,42.02,Sandy,Pulses,1,0,14,17-17-17,6.33
19.53,58.32,34.31,Loamy,Barley,17,18,7,17-17-17,6.85
28.12,55.98,34.68,Loamy,Maize,23,15,13,17-17-17,6.71
39.34,40.16,45.87,Clayey,Cotton,0,9,19,20-20,7.38
19.85,55.69,44.25,Black,Barley,21,13,20,17-17-17,5.86
38.41,52.96,39.19,Clayey,Millets,1,0,10,17-17-17,6.39
20.2,66.97,35.49,Clayey,Barley,17,7,15,17-17-17,6.61
20.0,65.87,32.32,Clayey,Wheat,0,15,1,Urea,6.01
33.28,67.29,22.56,Black,Oil seeds,8,8,31,20-20,7.29
33.04,60.68,51.14,Red,Sugarcane,19,20,8,14-35-14,6.76
25.46,53.64,30.64,Loamy,Barley,28,12,0,14-35-14,7.47
16.08,56.43,42.43,Red,Wheat,19,6,15,20-20,6.67
27.96,48.21,49.92,Loamy,Oil seeds,8,0,25,20-20,7.04
31.45,68.05,35.49,Sandy,Pulses,8,2,2,14-35-14,7.46
19.36,62.1,55.62,Clayey,Maize,30,11,8,10-26-26,6.46
32.84,41.04,22.32,Red,Millets,4,5,18,20-20,5.69
23.18,73.35,53.93,Clayey,Maize,22,32,12,17-17-17,7.48
32.34,62.21,62.8,Black,Paddy,35,14,0,17-17-17,5.97
26.63,65.78,26.02,Loamy,Oil seeds,10,8,16,17-17-17,6.96
18.26,68.93,54.13,Black,Maize,7,25,3,17-17-17,6.78
26.17,70.92,54.93,Loamy,Pulses,4,3,31,20-20,6.27
30.66,49.52,35.21,Sandy,Tobacco,21,16,15,17-17-17,7.16
25.54,68.6,53.65,Red,Tobacco,16,24,20,17-17-17,7.06
28.87,78.01,68.05,Red,Sugarcane,12,12,22,17-17-17,7.0
31.99,56.01,41.38,Loamy,Millets,0,5,18,20-20,7.27
19.04,43.91,27.15,Clayey,Wheat,36,9,4,17-17-17,5.7
38.89,62.49,28.37,Clayey,Cotton,7,15,13,17-17-17,7.39
27.28,57.29,43.0,Loamy,Millets,8,6,14,17-17-17,6.57
18.77,46.26,26.03,Clayey,Barley,16,4,27,20-20,7.3
30.38,61.55,37.99,Red,Ground Nuts,10,12,18,17-17-17,6.05
27.06,65.65,54.5,Loamy,Sugarcane,19,3,21,17-17-17,7.22
27.42,68.66,62.01,Clayey,Paddy,12,10,11,17-17-17,7.14
19.2,51.84,40.32,Black,Pulses,0,5,16,17-17-17,7.2
24.87,74.77,38.56,Black,Tobacco,7,9,6,17-17-17,7.32
16.7,66.81,37.3,Red,Wheat,22,13,15,20-20,6.46
25.51,69.25,59.74,Sandy,Paddy,23,2,24,20-20,5.65
27.57,64.57,32.2,Clayey,Ground Nuts,10,7,22,17-17-17,7.13
17.18,58.34,36.7,Clayey,Barley,12,11,24,20-20,6.34
21.72,57.24,36.0,Clayey,Oil seeds,13,11,15,17-17-17,6.43
31.36,65.26,50.85,Black,Paddy,26,19,12,17-17-17,6.03
39.6,62.08,21.33,Red,Cotton,0,8,25,20-20,5.72
